Tweet Text,Location,Sentiment Polarity
"RT @kelseybew_: So my baby starts crying, y’all. A 31 year old man straight BAWLING cause he’s terrified that if he reaches for his pocket…",ca,-0.424696626
"RT @ananavarro: How in the hell does a guy with a previous arrest record, who then went into a restaurant, killed 4 people and injured othe…",tx,0.210369044
"RT @MrFilmkritik: Saves a dozen people.
Hurts himself, goes to hospital.
Leaves hospital, goes to church.
Leaves Church, starts a fundraise…",fl,0.493671552
"@EnyaH_x @edavvo No place is perfect but I’ll stick with my liberty, my free speech, my religious freedom &amp; my righ… https://t.co/jYTY7Gd28F",va,-0.565805747
This guy just walked into our office asking what we are going to do about someone in their neighborhood with a gun.… https://t.co/UZObmojV3i,fl,-0.804333657
"RT @kyuey: Gabe: why are you catching your breath the mission was hours ago.
Mccree: lets say while you were in the room with Jack and Ana,…",al,-0.49239534
RT @michelelfrost: Reminder that @yashar has a GoFundMe set up for this absolute hero to help pay for his beautiful little girl's education…,fl,0.078927578
RT @AIIAmericanGirI: WATCH: Gun Owners Start BLOWING UP Their Yeti Coolers Over Company's Decision To Bail On NRA https://t.co/1qOWZXzn02 @…,tx,-0.000628566
"RT @BravenakBlog: Why can't I take my guns to the annual @NRA meeting in Dallas this year? 
I just want to open carry my AR-15 and show my…",ca,0.210369044
RT @GregTosto: You don't have to explain $HIT @jayfeely I loved the picture and I will be doing the same thing when my daughter goes to pro…,in,0.317425079
"RT @MrFilmkritik: Saves a dozen people.
Hurts himself, goes to hospital.
Leaves hospital, goes to church.
Leaves Church, starts a fundraise…",ny,0.493671552
"No privacy anymore

https://t.co/KA8pKykQTh",mn,-0.699444106
"RT @MrFilmkritik: Saves a dozen people.
Hurts himself, goes to hospital.
Leaves hospital, goes to church.
Leaves Church, starts a fundraise…",in,0.493671552
What's the record for good guy with a gun versus bad guy with a gun?  #NRA https://t.co/DpcN8wL07T,nc,-0.747329848
@Reuters 🤔 California huh? Gee so much for gun bans! 😂,al,0.027241329
"RT @Everytown: Good news from Maryland: Yesterday, GOP Governor Larry Hogan signed a trio of bipartisan gun violence prevention bills! 

We…",nj,-0.080821777
"RT @MelinatedR: TODAY'S MESSAGE - Black ppl you are not welcomed, you are tolerated. That's a big difference. Stop trying to fit in. Let's…",ga,-0.079175549
"@Atwitisborn He’s Trump’s worst nightmare, not only is he Black but he’s a “Good Guy” who stopped a “Bad Guy with a Gun”, without a gun.",fl,-0.080846854
Kasich Signs Exec Order to Tighten Gun Background Checks https://t.co/Q2qd6rhzoQ via @LibertyHeadline,oh,-0.247090116
"RT @MrFilmkritik: Saves a dozen people.
Hurts himself, goes to hospital.
Leaves hospital, goes to church.
Leaves Church, starts a fundraise…",il,0.493671552
"RT @RepTedDeutch: On Feb. 14th, 17 students &amp; teachers were killed in another senseless act of gun violence. 

In March, the @NRA posted it…",ca,0.226325427
"RT @BigSteve207: John Williams, the suspect in the murder this AM of Somerset County Cpl. Eugene Cole, was arrested in March on gun and dru…",me,0.342535049
"@cmclymer More hip hop artists need to be speaking WAY THE F*CK UP right now. Much like gun reform, looks like the… https://t.co/p00BDvxNod",nc,-0.223659681
RT @chrisconte: This is James Shaw. He's a hero. His hands are burned from grabbing the barrel of a gun used to kill four people at a Nashv…,mi,0.226325427
"RT @MrFilmkritik: Saves a dozen people.
Hurts himself, goes to hospital.
Leaves hospital, goes to church.
Leaves Church, starts a fundraise…",wi,0.493671552
"RT @Everytown: Good news from Maryland: Yesterday, GOP Governor Larry Hogan signed a trio of bipartisan gun violence prevention bills! 

We…",nj,-0.080821777
"you can put ya gun down, you can have fun now, tell yo niggas that you won now.😌🤙🏽",tn,-0.199634288
#kurtjames #kurtjamesauthor #guncontrol #Colorado #NRA The Night Dad Taught Me About Gun Control https://t.co/hh5gKRIRYo,co,-0.656159961
RT @thehill: Delaware lawmakers unanimously pass new gun control bill named for Beau Biden https://t.co/VuDN0WsGlz https://t.co/hMoS4fyCxQ,or,-0.262318221
"RT @MrFilmkritik: Saves a dozen people.
Hurts himself, goes to hospital.
Leaves hospital, goes to church.
Leaves Church, starts a fundraise…",la,0.493671552
RT @Nabela: This is incredible. Now THIS is a real life hero. 👏🏽 https://t.co/up745b1J3N,in,-0.082825838
RT @KyleKashuv: Wait... did this American History teacher at my school just say #2A is for hunting? Did he not bother to read the federalis…,nc,-0.36119067
These two provisions make absolute sense focused on gun violence prevention.  #mnleg time for action NOW!  Our chil… https://t.co/Zfgm8cHRsk,mn,-0.663707345
"RT @NRA: CDC surveys in the 1990s that were never publicly reported, indicate there were nearly 2.5 million defensive uses of guns a year.…",ca,0.063849913
Why are they fundraising??  To push bogus 2A propaganda preserving the right to have  innocent people murdered by g… https://t.co/EqayHLgcfm,co,-0.73965962
Why are they fundraising??  To push bogus 2A propaganda preserving the right to have  innocent people murdered by g… https://t.co/EqayHLgcfm,va,-0.73965962
"RT @CalebJHull: Parkland teacher went after @KyleKashuv for going to a gun range.

Kyle tells me:
""I find it utterly disappointing that he…",fl,-0.077501748
RT @shannonrwatts: THEY DID IT!!! Gov Haslam just signed a bill to strengthen Tennessee's background check system. Police can now investiga…,ny,-0.491227482
RT @DLoesch: This response is absolutely disgusting. https://t.co/hribaxyVWR,wv,-0.111664017
RT @GregTosto: You don't have to explain $HIT @jayfeely I loved the picture and I will be doing the same thing when my daughter goes to pro…,fl,0.317425079
"True heroes don’t brag about how rich they are, how smart they are, how superior their ‘genes’ are. They don’t have… https://t.co/cTys4A4RDI",ca,-0.748095216
@Uncoop_Radio @DLoesch I am a gun owner. I am a Veteran. What is it you just said about not making statements about… https://t.co/eJ9IQCw3ys,la,-0.720668128
"RT @RealJack: Liberals preach all day about listening to the opinions of celebrities...

But when Kanye speaks out, media &amp; liberals unleas…",wa,-0.079175549
"RT @RealJack: Liberals preach all day about listening to the opinions of celebrities...

But when Kanye speaks out, media &amp; liberals unleas…",tx,-0.079175549
RT @thejtlewis: The left: “Why in the world do you need a gun to protect yourself?! That’s what law enforcement and the government is for.”…,nc,0.342535049
"RT @TheAlanvargas: Yes I love my community 
Yes I am a liberal 
Yes I want gun control 
Yes I will be voting 

If you don't like me too bad…",ca,-0.490052504
RT @MomsDemand: HAPPENING NOW: Volunteers with the  Minnesota chapter of Moms Demand Action are supporting lawmakers who are holding a sit-…,ca,0.478663138
RT @shannonrwatts: THEY DID IT!!! Gov Haslam just signed a bill to strengthen Tennessee's background check system. Police can now investiga…,mo,-0.491227482
RT @realDailyWire: Parkland Teacher Attacks Kyle Kashuv Over Gun Photo https://t.co/FUI7ilEwk1,ny,-0.235924941
RT @AMarch4OurLives: Yesterday marked a month since the world marched for change. We are so grateful for the amount of support that was sho…,ny,0.21206354
"RT @krassenstein: Trump has been president for 460 days. In this time:

Number of Americans killed by Muslim refugees: 0

Number of America…",id,-0.062634707
"RT @MrFilmkritik: Saves a dozen people.
Hurts himself, goes to hospital.
Leaves hospital, goes to church.
Leaves Church, starts a fundraise…",ga,0.493671552
"RT @NRA: The mentoring initiative is an extension of NRA’s founding principles—providing gun safety, training and education to all American…",tx,0.564813922
RT @thehill: Delaware lawmakers unanimously pass new gun control bill named for Beau Biden https://t.co/VuDN0WsGlz https://t.co/hMoS4fyCxQ,il,-0.262318221
"Besides Penn State fans, gun control activists are the worst",pa,-0.351961692
"RT @bulldoghill: At a news conference Tuesday, Davidson County Sheriff Daron Hall called Sunday's mass shooting ""evidence that we have too…",mi,-0.375071775
RT @shannonrwatts: THEY DID IT!!! Gov Haslam just signed a bill to strengthen Tennessee's background check system. Police can now investiga…,oh,-0.491227482
RT @vickto_willy: Imagine having a best friend who’s loyal enough to take a (water gun) shot for you because you don’t wanna get your hair…,mi,-0.721516522
"RT @paulapoundstone: A few days ago I heard the construction foreman, on the kajillion dollar house being torn down, and rebuilt, next door…",tx,0.183292646
"RT @CB618444: #Liberals R the greatest fundraisers 4 @NRA. Thanks #HoggWash at least you're good 4 something LOL

Anti-Gun Agenda FAILS! Th…",tx,-0.407341698
"RT @bbusa617: Anti-Gun Agenda FAILS! The NRA Just Broke Their 15-Year Fundraising Record https://t.co/qbdHePyQUF

NRA JUST BROKE A 15 YEAR…",ma,-0.476801966
blue pump best gun in the game,ne,0.130652927
RT @shannonrwatts: THEY DID IT!!! Gov Haslam just signed a bill to strengthen Tennessee's background check system. Police can now investiga…,ca,-0.491227482
Parkland Teacher Attacks Kyle Kashuv Over Gun Photo https://t.co/FW2RcSy7F1,sc,-0.506090016
"RT @kelseybew_: When the cop who got the phone hands it off, original cop has the nerve to say “I wasn’t pointing my gun at him, I had my t…",ca,-0.423400454
"RT @BlueSea1964: 🚨 Conservative Parkland Survivor Kyle Kashuv Questioned By School Security After Visiting Gun Range With Father!

#KyleKas…",or,-0.223126748
Mother with concealed carry permit drops gun and accidentally kills 2-year-old daughter https://t.co/q1wz09Sff1,la,-0.673272725
Deadline For Gun Bill Veto Override Looms As Thousands Protest https://t.co/Vo8hZ5UNII https://t.co/DY03mGSMBW,il,-0.334710102
RT @Thomas1774Paine: WATCH: Gun Owners Start BLOWING UP Their Yeti Coolers Over Company’s Decision To Bail On NRA https://t.co/5nZmHbZNW3,ny,-0.284899602
RT @NRA: To all law-abiding gun-owning Americans: @YETICoolers  declines to do business with freedom's safest place. We guess they don't su…,md,0.062126867
@KimKardashian Your fucking husband is being buddy buddy with people who think your DAUGHTER  is less valued that a… https://t.co/KFSJrZ6wdJ,tx,-0.486538043
"RT @SassyKadiK: Trump took the time to acknowledge Canada for a horrible act of terrorism, yet hasn't mentioned an act of gun violence on o…",il,-0.077501748
"RT @MrFilmkritik: Saves a dozen people.
Hurts himself, goes to hospital.
Leaves hospital, goes to church.
Leaves Church, starts a fundraise…",ca,0.493671552
"RT @krassenstein: Trump has been president for 460 days. In this time:

Number of Americans killed by Muslim refugees: 0

Number of America…",mo,-0.062634707
"RT @krassenstein: Trump has been president for 460 days. In this time:

Number of Americans killed by Muslim refugees: 0

Number of America…",tx,-0.062634707
"RT @MrFilmkritik: Saves a dozen people.
Hurts himself, goes to hospital.
Leaves hospital, goes to church.
Leaves Church, starts a fundraise…",co,0.493671552
RT @Inspectorsaurus: @DLoesch It would only be Insane if we had a short Video or Pic of Kanye or Kim at the Hollywood Gun Club taking lesso…,tx,-0.079175549
"Yet they talked to the shooter before the tragedy🤔🤔🤔🤔
Targeting a young man for expressing his conditional rights🤔🤔… https://t.co/dDkw0f3DCm",ok,-0.688433115
RT @kelseybew_: He says to them “Officers it was a gun. I know what an issued taser looks like because it looks like *insert description he…,ca,-0.391904299
RT @Indira_L: Jaw-dropping breach of journalism standards at Sarasota @HeraldTribune: Gun-rights columnist is also a top news editor. Can y…,fl,-0.301906462
"RT @krassenstein: Trump has been president for 460 days. In this time:

Number of Americans killed by Muslim refugees: 0

Number of America…",mo,-0.062634707
"RT @krassenstein: Trump has been president for 460 days. In this time:

Number of Americans killed by Muslim refugees: 0

Number of America…",tx,-0.062634707
What Now? Reporting on Gun Violence in America - The Trace https://t.co/MbEQdaMRhr,ca,-0.578753281
RT @thehill: Delaware lawmakers unanimously pass new gun control bill named for Beau Biden https://t.co/VuDN0WsGlz https://t.co/hMoS4fyCxQ,tn,-0.262318221
"RT @bulldoghill: At a news conference Tuesday, Davidson County Sheriff Daron Hall called Sunday's mass shooting ""evidence that we have too…",il,-0.375071775
"RT @AJBenjaminJr: Short answer - mass shooters have access to guns in the US to a degree not seen elsewhere. In the meantime, let's be real…",me,-0.087237308
"RT @Education4Libs: Some gun owners are starting to DESTROY their YETI coolers.

I get the outrage, but some of these coolers cost $500 dol…",tx,-0.087237268
"In Sarasota, a pro-gun columnist is also a top editor at the paper https://t.co/K82EeJPePi",fl,-0.33624597
"RT @garethtrhodes: ✔️ Healthcare
✔️ Student debt
✔️ Protecting social security
✔️ Keeping our kids safe from gun violence
I am running to r…",tn,-0.060943712
